date,mmwr_year,mmwr_week,state,state_name,population,region,region_name,cases,deaths,hosp,series_complete,booster
2020-11-21,2020,47,AL,Alabama,5024803,4,Southeast,14851,168,1346,NA,NA
2020-11-28,2020,48,AL,Alabama,5024803,4,Southeast,15830,202,1478,NA,NA
2020-12-05,2020,49,AL,Alabama,5024803,4,Southeast,17510,251,1888,NA,NA
2020-12-12,2020,50,AL,Alabama,5024803,4,Southeast,23359,378,2129,NA,NA
2020-12-19,2020,51,AL,Alabama,5024803,4,Southeast,25453,390,2460,39,0
2020-12-26,2020,52,AL,Alabama,5024803,4,Southeast,28929,452,2563,83,0
2021-01-02,2020,53,AL,Alabama,5024803,4,Southeast,22251,508,2732,281,0
2021-01-09,2021,1,AL,Alabama,5039877,4,Southeast,27365,548,2945,9180,0
2021-01-16,2021,2,AL,Alabama,5039877,4,Southeast,26811,596,2655,20554,0
2021-01-23,2021,3,AL,Alabama,5039877,4,Southeast,18659,583,2195,36564,0
2021-01-30,2021,4,AL,Alabama,5039877,4,Southeast,19432,490,1808,66131,0
2021-02-06,2021,5,AL,Alabama,5039877,4,Southeast,15974,347,1527,108703,0
2021-02-13,2021,6,AL,Alabama,5039877,4,Southeast,10954,265,1215,169151,0
2021-02-20,2021,7,AL,Alabama,5039877,4,Southeast,7162,214,918,253749,0
2021-02-27,2021,8,AL,Alabama,5039877,4,Southeast,6988,170,718,346095,0
2021-03-06,2021,9,AL,Alabama,5039877,4,Southeast,6979,110,557,452720,0
2021-03-13,2021,10,AL,Alabama,5039877,4,Southeast,4256,104,461,550572,0
2021-03-20,2021,11,AL,Alabama,5039877,4,Southeast,8065,81,516,624630,0
2021-03-27,2021,12,AL,Alabama,5039877,4,Southeast,3204,78,459,691692,0
2021-04-03,2021,13,AL,Alabama,5039877,4,Southeast,2684,67,393,783608,0
2021-04-10,2021,14,AL,Alabama,5039877,4,Southeast,2095,53,380,908273,0
2021-04-17,2021,15,AL,Alabama,5039877,4,Southeast,3311,43,363,1039222,0
2021-04-24,2021,16,AL,Alabama,5039877,4,Southeast,3546,45,459,1168134,0
2021-05-01,2021,17,AL,Alabama,5039877,4,Southeast,2780,46,394,1280460,0
2021-05-08,2021,18,AL,Alabama,5039877,4,Southeast,2374,63,458,1375518,0
2021-05-15,2021,19,AL,Alabama,5039877,4,Southeast,2289,50,486,1451065,0
2021-05-22,2021,20,AL,Alabama,5039877,4,Southeast,9142,50,361,1510839,0
2021-05-29,2021,21,AL,Alabama,5039877,4,Southeast,1938,33,343,1548814,0
2021-06-05,2021,22,AL,Alabama,5039877,4,Southeast,1760,36,269,1574156,0
2021-06-12,2021,23,AL,Alabama,5039877,4,Southeast,2241,34,216,1618668,0
2021-06-19,2021,24,AL,Alabama,5039877,4,Southeast,1476,24,185,1653644,0
2021-06-26,2021,25,AL,Alabama,5039877,4,Southeast,1091,36,206,1674579,0
2021-07-03,2021,26,AL,Alabama,5039877,4,Southeast,1583,22,480,1693273,0
2021-07-10,2021,27,AL,Alabama,5039877,4,Southeast,1932,37,311,1711452,0
2021-07-17,2021,28,AL,Alabama,5039877,4,Southeast,3702,43,503,1729506,0
2021-07-24,2021,29,AL,Alabama,5039877,4,Southeast,7331,63,1076,1748197,0
2021-07-31,2021,30,AL,Alabama,5039877,4,Southeast,13519,109,1782,1767149,0
2021-08-07,2021,31,AL,Alabama,5039877,4,Southeast,18353,226,2043,1790258,0
2021-08-14,2021,32,AL,Alabama,5039877,4,Southeast,23936,345,2528,1824306,606
2021-08-21,2021,33,AL,Alabama,5039877,4,Southeast,26099,420,2551,1876682,11004
2021-08-28,2021,34,AL,Alabama,5039877,4,Southeast,19802,477,2478,1938528,23240
2021-09-04,2021,35,AL,Alabama,5039877,4,Southeast,38767,497,2625,1996468,33216
2021-09-11,2021,36,AL,Alabama,5039877,4,Southeast,27734,548,2281,2049573,41096
2021-09-18,2021,37,AL,Alabama,5039877,4,Southeast,25739,474,1814,2105337,48687
2021-09-25,2021,38,AL,Alabama,5039877,4,Southeast,20656,410,1177,2149320,59262
2021-10-02,2021,39,AL,Alabama,5039877,4,Southeast,16224,366,823,2183651,87327
2021-10-09,2021,40,AL,Alabama,5039877,4,Southeast,9478,259,724,2210283,113822
2021-10-16,2021,41,AL,Alabama,5039877,4,Southeast,6249,217,562,2230618,138730
2021-10-23,2021,42,AL,Alabama,5039877,4,Southeast,5498,157,440,2247927,171632
2021-10-30,2021,43,AL,Alabama,5039877,4,Southeast,12645,99,378,2266208,242757
2021-11-06,2021,44,AL,Alabama,5039877,4,Southeast,4838,85,291,2282253,299924
2021-11-13,2021,45,AL,Alabama,5039877,4,Southeast,3858,86,294,2296937,352051
2021-11-20,2021,46,AL,Alabama,5039877,4,Southeast,3595,51,269,2311551,406809
2021-11-27,2021,47,AL,Alabama,5039877,4,Southeast,3272,59,255,2322086,442783
2021-12-04,2021,48,AL,Alabama,5039877,4,Southeast,2100,69,334,2343351,514926
2021-12-11,2021,49,AL,Alabama,5039877,4,Southeast,3792,56,316,2362851,570483
2021-12-18,2021,50,AL,Alabama,5039877,4,Southeast,4786,71,352,2378833,621367
2021-12-25,2021,51,AL,Alabama,5039877,4,Southeast,6226,74,479,2391623,666886
2022-01-01,2021,52,AL,Alabama,5039877,4,Southeast,19197,83,975,2406836,710520
2022-01-08,2022,1,AL,Alabama,5073903,4,Southeast,51943,153,1780,2422433,755038
2022-01-15,2022,2,AL,Alabama,5073903,4,Southeast,72372,245,2354,2434287,790557
2022-01-22,2022,3,AL,Alabama,5073903,4,Southeast,83748,294,2684,2445444,813975
2022-01-29,2022,4,AL,Alabama,5073903,4,Southeast,73560,422,2932,2457597,833263
2022-02-05,2022,5,AL,Alabama,5073903,4,Southeast,67370,401,2298,2467799,845879
2022-02-12,2022,6,AL,Alabama,5073903,4,Southeast,24732,381,1630,2476384,856040
2022-02-19,2022,7,AL,Alabama,5073903,4,Southeast,13876,305,994,2482972,863887
2022-02-26,2022,8,AL,Alabama,5073903,4,Southeast,7449,240,705,2488672,871081
2022-03-05,2022,9,AL,Alabama,5073903,4,Southeast,6249,159,448,2493280,877092
2022-03-12,2022,10,AL,Alabama,5073903,4,Southeast,6217,106,326,2497573,882126
2022-03-19,2022,11,AL,Alabama,5073903,4,Southeast,2315,73,210,2501300,886586
2022-03-26,2022,12,AL,Alabama,5073903,4,Southeast,1789,55,146,2504242,890945
2022-04-02,2022,13,AL,Alabama,5073903,4,Southeast,3088,35,130,2507825,895917
2022-04-09,2022,14,AL,Alabama,5073903,4,Southeast,1271,30,120,2511948,900940
2022-04-16,2022,15,AL,Alabama,5073903,4,Southeast,1106,17,97,2516111,906151
2022-04-23,2022,16,AL,Alabama,5073903,4,Southeast,1245,21,104,2519508,910651
2022-04-30,2022,17,AL,Alabama,5073903,4,Southeast,1637,16,132,2522711,914828
2022-05-07,2022,18,AL,Alabama,5073903,4,Southeast,1530,20,106,2525813,918645
2022-05-14,2022,19,AL,Alabama,5073903,4,Southeast,2023,11,164,2528881,922479
2022-05-21,2022,20,AL,Alabama,5073903,4,Southeast,2835,15,175,2532153,926878
2022-05-28,2022,21,AL,Alabama,5073903,4,Southeast,3859,11,186,2535250,931290
2022-06-04,2022,22,AL,Alabama,5073903,4,Southeast,5413,19,318,2537780,934730
2022-06-11,2022,23,AL,Alabama,5073903,4,Southeast,7023,26,309,2540464,938275
2022-06-18,2022,24,AL,Alabama,5073903,4,Southeast,8495,25,389,2542874,941752
2022-06-25,2022,25,AL,Alabama,5073903,4,Southeast,10698,21,526,2545244,945081
2022-07-02,2022,26,AL,Alabama,5073903,4,Southeast,13190,42,625,2547642,948568
2022-07-09,2022,27,AL,Alabama,5073903,4,Southeast,12230,45,653,2549836,951721
2022-07-16,2022,28,AL,Alabama,5073903,4,Southeast,17266,66,800,2552960,956535
2022-07-23,2022,29,AL,Alabama,5073903,4,Southeast,17057,57,849,2555993,961410
2022-07-30,2022,30,AL,Alabama,5073903,4,Southeast,17182,62,829,2558666,965880
2022-08-06,2022,31,AL,Alabama,5073903,4,Southeast,5336,68,759,2561125,969503
2022-08-13,2022,32,AL,Alabama,5073903,4,Southeast,12047,72,815,2563254,971977
2022-08-20,2022,33,AL,Alabama,5073903,4,Southeast,13354,56,707,2565072,974083
2022-08-27,2022,34,AL,Alabama,5073903,4,Southeast,14121,50,693,2566750,975846
2022-09-03,2022,35,AL,Alabama,5073903,4,Southeast,15672,53,675,2568028,976928
2022-09-10,2022,36,AL,Alabama,5073903,4,Southeast,14695,55,550,2569621,978358
2022-09-17,2022,37,AL,Alabama,5073903,4,Southeast,9880,44,436,2571630,980649
2022-09-24,2022,38,AL,Alabama,5073903,4,Southeast,7954,46,321,2573872,983771
2022-10-01,2022,39,AL,Alabama,5073903,4,Southeast,5770,29,288,2576879,988163
2022-10-08,2022,40,AL,Alabama,5073903,4,Southeast,4231,23,274,2579901,992759
2022-10-15,2022,41,AL,Alabama,5073903,4,Southeast,3589,20,232,2583053,997632
2022-10-22,2022,42,AL,Alabama,5073903,4,Southeast,3015,21,247,2586145,1002517
2022-10-29,2022,43,AL,Alabama,5073903,4,Southeast,2566,30,256,2589440,1007940
2022-11-05,2022,44,AL,Alabama,5073903,4,Southeast,2982,18,224,2592096,1012350
2022-11-12,2022,45,AL,Alabama,5073903,4,Southeast,6042,19,222,2594418,1016069
2022-11-19,2022,46,AL,Alabama,5073903,4,Southeast,1898,25,240,2596361,1019266
2022-11-26,2022,47,AL,Alabama,5073903,4,Southeast,2872,25,246,2597608,1020988
2022-12-03,2022,48,AL,Alabama,5073903,4,Southeast,4186,30,421,2599085,1023147
2022-12-10,2022,49,AL,Alabama,5073903,4,Southeast,5807,39,416,2600407,1025250
2022-12-17,2022,50,AL,Alabama,5073903,4,Southeast,6465,44,437,2601798,1027395
2022-12-24,2022,51,AL,Alabama,5073903,4,Southeast,7377,35,552,2603065,1029256
2022-12-31,2022,52,AL,Alabama,5073903,4,Southeast,4703,42,723,2603921,1030483
2023-01-07,2023,1,AL,Alabama,5108468,4,Southeast,13587,57,736,2604760,1031926
2023-01-14,2023,2,AL,Alabama,5108468,4,Southeast,8925,61,569,2605642,1033454
2023-01-21,2023,3,AL,Alabama,5108468,4,Southeast,6742,60,503,2606301,1034564
2023-01-28,2023,4,AL,Alabama,5108468,4,Southeast,7644,55,483,2606903,1035502
2023-02-04,2023,5,AL,Alabama,5108468,4,Southeast,7315,54,476,2607462,1036251
2023-02-11,2023,6,AL,Alabama,5108468,4,Southeast,9820,30,490,2607932,1036903
2023-02-18,2023,7,AL,Alabama,5108468,4,Southeast,6073,40,455,2608333,1037430
2023-02-25,2023,8,AL,Alabama,5108468,4,Southeast,4605,48,401,2608695,1037981
2023-03-04,2023,9,AL,Alabama,5108468,4,Southeast,3714,21,334,2609063,1038464
2023-03-11,2023,10,AL,Alabama,5108468,4,Southeast,2471,28,237,2609406,1038869
2023-03-18,2023,11,AL,Alabama,5108468,4,Southeast,1890,18,219,2609741,1039327
2023-03-25,2023,12,AL,Alabama,5108468,4,Southeast,1962,26,260,2610070,1039750
2023-04-01,2023,13,AL,Alabama,5108468,4,Southeast,2064,22,210,2610352,1040126
2023-04-08,2023,14,AL,Alabama,5108468,4,Southeast,2020,25,213,2610599,1040446
2023-04-15,2023,15,AL,Alabama,5108468,4,Southeast,1632,12,181,2610844,1040806
2023-04-22,2023,16,AL,Alabama,5108468,4,Southeast,1560,12,162,2611085,1041133
2023-04-29,2023,17,AL,Alabama,5108468,4,Southeast,1514,17,194,2611322,1041483
2023-05-06,2023,18,AL,Alabama,5108468,4,Southeast,1464,15,168,2611533,1041899
2023-05-13,2023,19,AL,Alabama,5108468,4,Southeast,1297,15,141,2611593,1042014
2023-05-20,2023,20,AL,Alabama,5108468,4,Southeast,NA,12,151,NA,NA
2023-05-27,2023,21,AL,Alabama,5108468,4,Southeast,NA,11,144,NA,NA
2023-06-03,2023,22,AL,Alabama,5108468,4,Southeast,NA,NA,134,NA,NA
2023-06-10,2023,23,AL,Alabama,5108468,4,Southeast,NA,NA,127,NA,NA
2023-06-17,2023,24,AL,Alabama,5108468,4,Southeast,NA,NA,115,NA,NA
2023-06-24,2023,25,AL,Alabama,5108468,4,Southeast,NA,10,118,NA,NA
2023-07-01,2023,26,AL,Alabama,5108468,4,Southeast,NA,15,93,NA,NA
2023-07-08,2023,27,AL,Alabama,5108468,4,Southeast,NA,10,104,NA,NA
2023-07-15,2023,28,AL,Alabama,5108468,4,Southeast,NA,10,154,NA,NA
2023-07-22,2023,29,AL,Alabama,5108468,4,Southeast,NA,NA,169,NA,NA
2023-07-29,2023,30,AL,Alabama,5108468,4,Southeast,NA,13,200,NA,NA
2023-08-05,2023,31,AL,Alabama,5108468,4,Southeast,NA,18,260,NA,NA
2023-08-12,2023,32,AL,Alabama,5108468,4,Southeast,NA,24,266,NA,NA
2023-08-19,2023,33,AL,Alabama,5108468,4,Southeast,NA,24,374,NA,NA
2023-08-26,2023,34,AL,Alabama,5108468,4,Southeast,NA,13,436,NA,NA
2023-09-02,2023,35,AL,Alabama,5108468,4,Southeast,NA,28,466,NA,NA
2023-09-09,2023,36,AL,Alabama,5108468,4,Southeast,NA,27,467,NA,NA
2023-09-16,2023,37,AL,Alabama,5108468,4,Southeast,NA,27,380,NA,NA
2023-09-23,2023,38,AL,Alabama,5108468,4,Southeast,NA,20,350,NA,NA
2023-09-30,2023,39,AL,Alabama,5108468,4,Southeast,NA,26,273,NA,NA
2023-10-07,2023,40,AL,Alabama,5108468,4,Southeast,NA,21,222,NA,NA
2023-10-14,2023,41,AL,Alabama,5108468,4,Southeast,NA,20,195,NA,NA
2023-10-21,2023,42,AL,Alabama,5108468,4,Southeast,NA,14,223,NA,NA
2023-10-28,2023,43,AL,Alabama,5108468,4,Southeast,NA,NA,263,NA,NA
2023-11-04,2023,44,AL,Alabama,5108468,4,Southeast,NA,21,201,NA,NA
2023-11-11,2023,45,AL,Alabama,5108468,4,Southeast,NA,18,243,NA,NA
2023-11-18,2023,46,AL,Alabama,5108468,4,Southeast,NA,17,219,NA,NA
2023-11-25,2023,47,AL,Alabama,5108468,4,Southeast,NA,13,220,NA,NA
2023-12-02,2023,48,AL,Alabama,5108468,4,Southeast,NA,25,277,NA,NA
2023-12-09,2023,49,AL,Alabama,5108468,4,Southeast,NA,22,332,NA,NA
2023-12-16,2023,50,AL,Alabama,5108468,4,Southeast,NA,28,389,NA,NA
2023-12-23,2023,51,AL,Alabama,5108468,4,Southeast,NA,32,421,NA,NA
2023-12-30,2023,52,AL,Alabama,5108468,4,Southeast,NA,33,525,NA,NA
2024-01-06,2024,1,AL,Alabama,5133018,4,Southeast,NA,31,529,NA,NA
2024-01-13,2024,2,AL,Alabama,5133018,4,Southeast,NA,46,470,NA,NA
2024-01-20,2024,3,AL,Alabama,5133018,4,Southeast,NA,40,374,NA,NA
2024-01-27,2024,4,AL,Alabama,5133018,4,Southeast,NA,35,402,NA,NA
2024-02-03,2024,5,AL,Alabama,5133018,4,Southeast,NA,38,342,NA,NA
2024-02-10,2024,6,AL,Alabama,5133018,4,Southeast,NA,26,330,NA,NA
2024-02-17,2024,7,AL,Alabama,5133018,4,Southeast,NA,20,436,NA,NA
2024-02-24,2024,8,AL,Alabama,5133018,4,Southeast,NA,23,444,NA,NA
2024-03-02,2024,9,AL,Alabama,5133018,4,Southeast,NA,29,359,NA,NA
2024-03-09,2024,10,AL,Alabama,5133018,4,Southeast,NA,24,305,NA,NA
2024-03-16,2024,11,AL,Alabama,5133018,4,Southeast,NA,20,247,NA,NA
2024-03-23,2024,12,AL,Alabama,5133018,4,Southeast,NA,14,197,NA,NA
2024-03-30,2024,13,AL,Alabama,5133018,4,Southeast,NA,17,186,NA,NA
2024-04-06,2024,14,AL,Alabama,5133018,4,Southeast,NA,11,174,NA,NA
2024-04-13,2024,15,AL,Alabama,5133018,4,Southeast,NA,11,147,NA,NA
2024-04-20,2024,16,AL,Alabama,5133018,4,Southeast,NA,NA,119,NA,NA
2024-04-27,2024,17,AL,Alabama,5133018,4,Southeast,NA,NA,96,NA,NA
2024-05-04,2024,18,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-05-11,2024,19,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-05-18,2024,20,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-05-25,2024,21,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-06-01,2024,22,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-06-08,2024,23,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-06-15,2024,24,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-06-22,2024,25,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-06-29,2024,26,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-07-06,2024,27,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-07-13,2024,28,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-07-20,2024,29,AL,Alabama,5133018,4,Southeast,NA,13,NA,NA,NA
2024-07-27,2024,30,AL,Alabama,5133018,4,Southeast,NA,16,NA,NA,NA
2024-08-03,2024,31,AL,Alabama,5133018,4,Southeast,NA,15,NA,NA,NA
2024-08-10,2024,32,AL,Alabama,5133018,4,Southeast,NA,19,NA,NA,NA
2024-08-17,2024,33,AL,Alabama,5133018,4,Southeast,NA,17,NA,NA,NA
2024-08-24,2024,34,AL,Alabama,5133018,4,Southeast,NA,23,NA,NA,NA
2024-08-31,2024,35,AL,Alabama,5133018,4,Southeast,NA,28,NA,NA,NA
2024-09-07,2024,36,AL,Alabama,5133018,4,Southeast,NA,25,NA,NA,NA
2024-09-14,2024,37,AL,Alabama,5133018,4,Southeast,NA,22,NA,NA,NA
2024-09-21,2024,38,AL,Alabama,5133018,4,Southeast,NA,17,NA,NA,NA
2024-09-28,2024,39,AL,Alabama,5133018,4,Southeast,NA,15,NA,NA,NA
2024-10-05,2024,40,AL,Alabama,5133018,4,Southeast,NA,17,NA,NA,NA
2024-10-12,2024,41,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-10-19,2024,42,AL,Alabama,5133018,4,Southeast,NA,13,NA,NA,NA
2024-10-26,2024,43,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-11-02,2024,44,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-11-09,2024,45,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-11-16,2024,46,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-11-23,2024,47,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2024-11-30,2024,48,AL,Alabama,5133018,4,Southeast,NA,NA,NA,NA,NA
2020-01-25,2020,4,AR,Arkansas,3012232,6,South Central,0,0,NA,NA,NA
2020-02-01,2020,5,AR,Arkansas,3012232,6,South Central,0,0,NA,NA,NA
2020-02-08,2020,6,AR,Arkansas,3012232,6,South Central,1,0,NA,NA,NA
2020-02-15,2020,7,AR,Arkansas,3012232,6,South Central,3,0,NA,NA,NA
2020-02-22,2020,8,AR,Arkansas,3012232,6,South Central,1,0,NA,NA,NA
2020-02-29,2020,9,AR,Arkansas,3012232,6,South Central,3,0,NA,NA,NA
2020-03-07,2020,10,AR,Arkansas,3012232,6,South Central,0,0,NA,NA,NA
2020-03-14,2020,11,AR,Arkansas,3012232,6,South Central,8,0,NA,NA,NA
2020-03-21,2020,12,AR,Arkansas,3012232,6,South Central,70,0,NA,NA,NA
2020-03-28,2020,13,AR,Arkansas,3012232,6,South Central,279,NA,NA,NA,NA
2020-04-04,2020,14,AR,Arkansas,3012232,6,South Central,374,11,NA,NA,NA
2020-04-11,2020,15,AR,Arkansas,3012232,6,South Central,490,14,NA,NA,NA
2020-04-18,2020,16,AR,Arkansas,3012232,6,South Central,668,12,NA,NA,NA
2020-04-25,2020,17,AR,Arkansas,3012232,6,South Central,901,14,NA,NA,NA
2020-05-02,2020,18,AR,Arkansas,3012232,6,South Central,699,22,NA,NA,NA
2020-05-09,2020,19,AR,Arkansas,3012232,6,South Central,649,24,NA,NA,NA
2020-05-16,2020,20,AR,Arkansas,3012232,6,South Central,723,NA,NA,NA,NA
2020-05-23,2020,21,AR,Arkansas,3012232,6,South Central,925,20,NA,NA,NA
2020-05-30,2020,22,AR,Arkansas,3012232,6,South Central,1042,19,NA,NA,NA
2020-06-06,2020,23,AR,Arkansas,3012232,6,South Central,1876,26,NA,NA,NA
2020-06-13,2020,24,AR,Arkansas,3012232,6,South Central,2724,34,NA,NA,NA
2020-06-20,2020,25,AR,Arkansas,3012232,6,South Central,2682,45,NA,NA,NA
2020-06-27,2020,26,AR,Arkansas,3012232,6,South Central,4294,47,NA,NA,NA
2020-07-04,2020,27,AR,Arkansas,3012232,6,South Central,3365,41,NA,NA,NA
2020-07-11,2020,28,AR,Arkansas,3012232,6,South Central,3449,47,NA,NA,NA
2020-07-18,2020,29,AR,Arkansas,3012232,6,South Central,4108,57,NA,NA,NA
2020-07-25,2020,30,AR,Arkansas,3012232,6,South Central,4649,74,NA,NA,NA
2020-08-01,2020,31,AR,Arkansas,3012232,6,South Central,5594,88,NA,NA,NA
2020-08-08,2020,32,AR,Arkansas,3012232,6,South Central,5415,91,449,NA,NA
2020-08-15,2020,33,AR,Arkansas,3012232,6,South Central,4779,92,412,NA,NA
2020-08-22,2020,34,AR,Arkansas,3012232,6,South Central,4230,99,425,NA,NA
2020-08-29,2020,35,AR,Arkansas,3012232,6,South Central,3913,95,342,NA,NA
2020-09-05,2020,36,AR,Arkansas,3012232,6,South Central,4444,88,328,NA,NA
2020-09-12,2020,37,AR,Arkansas,3012232,6,South Central,4874,105,327,NA,NA
2020-09-19,2020,38,AR,Arkansas,3012232,6,South Central,4935,81,369,NA,NA
2020-09-26,2020,39,AR,Arkansas,3012232,6,South Central,5589,94,456,NA,NA
2020-10-03,2020,40,AR,Arkansas,3012232,6,South Central,5539,116,448,NA,NA
2020-10-10,2020,41,AR,Arkansas,3012232,6,South Central,5183,140,559,NA,NA
2020-10-17,2020,42,AR,Arkansas,3012232,6,South Central,6206,147,604,NA,NA
2020-10-24,2020,43,AR,Arkansas,3012232,6,South Central,6427,148,606,NA,NA
2020-10-31,2020,44,AR,Arkansas,3012232,6,South Central,7040,147,596,NA,NA
2020-11-07,2020,45,AR,Arkansas,3012232,6,South Central,7168,150,664,NA,NA
2020-11-14,2020,46,AR,Arkansas,3012232,6,South Central,10652,195,790,NA,NA
2020-11-21,2020,47,AR,Arkansas,3012232,6,South Central,11340,198,923,NA,NA
2020-11-28,2020,48,AR,Arkansas,3012232,6,South Central,12594,232,910,NA,NA
2020-12-05,2020,49,AR,Arkansas,3012232,6,South Central,11911,266,986,NA,NA
2020-12-12,2020,50,AR,Arkansas,3012232,6,South Central,15149,222,1010,NA,NA
2020-12-19,2020,51,AR,Arkansas,3012232,6,South Central,15451,260,1063,164,0
2020-12-26,2020,52,AR,Arkansas,3012232,6,South Central,14873,255,1068,260,0
2021-01-02,2020,53,AR,Arkansas,3012232,6,South Central,15229,281,1204,452,0
2021-01-09,2021,1,AR,Arkansas,3025891,6,South Central,19429,263,1248,16765,0
2021-01-16,2021,2,AR,Arkansas,3025891,6,South Central,19328,305,1135,30258,0
2021-01-23,2021,3,AR,Arkansas,3025891,6,South Central,14198,291,1035,41035,0
2021-01-30,2021,4,AR,Arkansas,3025891,6,South Central,12587,222,846,74028,0
2021-02-06,2021,5,AR,Arkansas,3025891,6,South Central,11525,172,743,117214,0
2021-02-13,2021,6,AR,Arkansas,3025891,6,South Central,9359,132,637,170705,0
2021-02-20,2021,7,AR,Arkansas,3025891,6,South Central,4378,100,443,190992,0
2021-02-27,2021,8,AR,Arkansas,3025891,6,South Central,3238,88,400,277215,0
2021-03-06,2021,9,AR,Arkansas,3025891,6,South Central,7403,74,254,322563,0
2021-03-13,2021,10,AR,Arkansas,3025891,6,South Central,2284,53,199,361253,0
2021-03-20,2021,11,AR,Arkansas,3025891,6,South Central,2067,41,213,405043,0
2021-03-27,2021,12,AR,Arkansas,3025891,6,South Central,1431,35,134,472501,0
2021-04-03,2021,13,AR,Arkansas,3025891,6,South Central,1172,21,135,566246,0
2021-04-10,2021,14,AR,Arkansas,3025891,6,South Central,1074,27,177,668711,0
2021-04-17,2021,15,AR,Arkansas,3025891,6,South Central,1163,17,172,752670,0
2021-04-24,2021,16,AR,Arkansas,3025891,6,South Central,1378,15,167,825869,0
2021-05-01,2021,17,AR,Arkansas,3025891,6,South Central,1234,20,204,888034,0
2021-05-08,2021,18,AR,Arkansas,3025891,6,South Central,1488,22,197,936363,0
2021-05-15,2021,19,AR,Arkansas,3025891,6,South Central,1299,29,180,972588,0
2021-05-22,2021,20,AR,Arkansas,3025891,6,South Central,1339,20,212,1001189,0
2021-05-29,2021,21,AR,Arkansas,3025891,6,South Central,1286,15,206,1022821,0
2021-06-05,2021,22,AR,Arkansas,3025891,6,South Central,992,21,175,1043113,0
2021-06-12,2021,23,AR,Arkansas,3025891,6,South Central,1251,21,201,1066025,0
2021-06-19,2021,24,AR,Arkansas,3025891,6,South Central,1741,32,266,1086220,0
2021-06-26,2021,25,AR,Arkansas,3025891,6,South Central,1908,34,337,1101220,0
2021-07-03,2021,26,AR,Arkansas,3025891,6,South Central,2822,44,401,1114443,0
2021-07-10,2021,27,AR,Arkansas,3025891,6,South Central,3771,61,587,1126575,0
2021-07-17,2021,28,AR,Arkansas,3025891,6,South Central,7084,76,704,1140309,0
2021-07-24,2021,29,AR,Arkansas,3025891,6,South Central,8272,117,895,1155934,0
2021-07-31,2021,30,AR,Arkansas,3025891,6,South Central,12451,142,1052,1173413,0
2021-08-07,2021,31,AR,Arkansas,3025891,6,South Central,13834,190,1130,1197216,0
2021-08-14,2021,32,AR,Arkansas,3025891,6,South Central,16339,233,1374,1233664,373
2021-08-21,2021,33,AR,Arkansas,3025891,6,South Central,15039,232,1211,1277723,6098
2021-08-28,2021,34,AR,Arkansas,3025891,6,South Central,15663,218,1103,1320265,11406
2021-09-04,2021,35,AR,Arkansas,3025891,6,South Central,14878,221,991,1358569,15476
2021-09-11,2021,36,AR,Arkansas,3025891,6,South Central,11928,191,863,1386893,18233
2021-09-18,2021,37,AR,Arkansas,3025891,6,South Central,11569,174,833,1412659,20943
2021-09-25,2021,38,AR,Arkansas,3025891,6,South Central,9115,163,707,1431832,29064
2021-10-02,2021,39,AR,Arkansas,3025891,6,South Central,6819,148,493,1448460,64102
2021-10-09,2021,40,AR,Arkansas,3025891,6,South Central,5112,122,453,1461764,89470
2021-10-16,2021,41,AR,Arkansas,3025891,6,South Central,4615,91,362,1472541,107170
2021-10-23,2021,42,AR,Arkansas,3025891,6,South Central,3985,78,311,1481856,128941
2021-10-30,2021,43,AR,Arkansas,3025891,6,South Central,3110,74,286,1492334,184977
2021-11-06,2021,44,AR,Arkansas,3025891,6,South Central,3122,56,241,1501718,231362
2021-11-13,2021,45,AR,Arkansas,3025891,6,South Central,3313,49,217,1510244,272892
2021-11-20,2021,46,AR,Arkansas,3025891,6,South Central,4477,47,254,1519251,319719
2021-11-27,2021,47,AR,Arkansas,3025891,6,South Central,3648,57,287,1526555,346514
2021-12-04,2021,48,AR,Arkansas,3025891,6,South Central,3879,87,396,1544240,395159
2021-12-11,2021,49,AR,Arkansas,3025891,6,South Central,5636,67,438,1557850,432099
2021-12-18,2021,50,AR,Arkansas,3025891,6,South Central,4931,100,483,1566872,460702
2021-12-25,2021,51,AR,Arkansas,3025891,6,South Central,5681,73,420,1574559,489186
