state,week,observed_deaths,covid_deaths,expected,excess_deaths,covid_excess_ratio
CO,2022-03-20,43,43,9.02127659574468,33.97872340425532,1.2654978083907327
CO,2022-03-27,26,26,9.02127659574468,16.97872340425532,1.531328320802005
CO,2022-04-03,23,23,9.02127659574468,13.97872340425532,1.6453576864535768
CO,2022-04-10,18,18,9.02127659574468,8.97872340425532,2.0047393364928907
CO,2022-04-17,19,19,9.02127659574468,9.97872340425532,1.904051172707889
CO,2022-04-24,21,21,9.02127659574468,11.97872340425532,1.7531083481349912
CO,2022-05-01,16,16,9.02127659574468,6.9787234042553195,2.292682926829268
CO,2022-05-08,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2022-05-15,31,31,9.02127659574468,21.97872340425532,1.4104549854791868
CO,2022-05-22,27,27,9.02127659574468,17.97872340425532,1.501775147928994
CO,2022-05-29,46,46,9.02127659574468,36.97872340425532,1.2439585730724971
CO,2022-06-05,39,39,9.02127659574468,29.97872340425532,1.3009226401703335
CO,2022-06-12,47,47,9.02127659574468,37.97872340425532,1.2375350140056023
CO,2022-06-19,41,41,9.02127659574468,31.97872340425532,1.2821024617431802
CO,2022-06-26,42,42,9.02127659574468,32.97872340425532,1.273548387096774
CO,2022-07-03,32,32,9.02127659574468,22.97872340425532,1.3925925925925926
CO,2022-07-10,39,39,9.02127659574468,29.97872340425532,1.3009226401703335
CO,2022-07-17,51,51,9.02127659574468,41.97872340425532,1.2149011657374555
CO,2022-07-24,48,48,9.02127659574468,38.97872340425532,1.2314410480349345
CO,2022-07-31,33,33,9.02127659574468,23.97872340425532,1.3762200532386868
CO,2022-08-07,33,33,9.02127659574468,23.97872340425532,1.3762200532386868
CO,2022-08-14,33,33,9.02127659574468,23.97872340425532,1.3762200532386868
CO,2022-08-21,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2022-08-28,36,36,9.02127659574468,26.97872340425532,1.334384858044164
CO,2022-09-04,32,32,9.02127659574468,22.97872340425532,1.3925925925925926
CO,2022-09-11,30,30,9.02127659574468,20.97872340425532,1.4300202839756593
CO,2022-09-18,41,41,9.02127659574468,31.97872340425532,1.2821024617431802
CO,2022-09-25,32,32,9.02127659574468,22.97872340425532,1.3925925925925926
CO,2022-10-02,26,26,9.02127659574468,16.97872340425532,1.531328320802005
CO,2022-10-09,28,28,9.02127659574468,18.97872340425532,1.4753363228699552
CO,2022-10-16,27,27,9.02127659574468,17.97872340425532,1.501775147928994
CO,2022-10-23,33,33,9.02127659574468,23.97872340425532,1.3762200532386868
CO,2022-10-30,43,43,9.02127659574468,33.97872340425532,1.2654978083907327
CO,2022-11-06,54,54,9.02127659574468,44.97872340425532,1.2005676442762536
CO,2022-11-13,65,65,9.02127659574468,55.97872340425532,1.161155454199924
CO,2022-11-20,57,57,9.02127659574468,47.97872340425532,1.1880266075388026
CO,2022-11-27,58,58,9.02127659574468,48.97872340425532,1.1841876629018244
CO,2022-12-04,61,61,9.02127659574468,51.97872340425532,1.1735571019238642
CO,2022-12-11,47,47,9.02127659574468,37.97872340425532,1.2375350140056023
CO,2022-12-18,52,52,9.02127659574468,42.97872340425532,1.2099009900990099
CO,2022-12-25,50,50,9.02127659574468,40.97872340425532,1.2201453790238836
CO,2023-01-01,55,55,9.02127659574468,45.97872340425532,1.1962054604349839
CO,2023-01-08,48,48,9.02127659574468,38.97872340425532,1.2314410480349345
CO,2023-01-15,41,41,9.02127659574468,31.97872340425532,1.2821024617431802
CO,2023-01-22,25,25,9.02127659574468,15.97872340425532,1.5645805592543276
CO,2023-01-29,25,25,9.02127659574468,15.97872340425532,1.5645805592543276
CO,2023-02-05,23,23,9.02127659574468,13.97872340425532,1.6453576864535768
CO,2023-02-12,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2023-02-19,22,22,9.02127659574468,12.97872340425532,1.6950819672131148
CO,2023-02-26,27,27,9.02127659574468,17.97872340425532,1.501775147928994
CO,2023-03-05,25,25,9.02127659574468,15.97872340425532,1.5645805592543276
CO,2023-03-12,25,25,9.02127659574468,15.97872340425532,1.5645805592543276
CO,2023-03-19,24,24,9.02127659574468,14.97872340425532,1.6022727272727273
CO,2023-03-26,31,31,9.02127659574468,21.97872340425532,1.4104549854791868
CO,2023-04-02,27,27,9.02127659574468,17.97872340425532,1.501775147928994
CO,2023-04-09,23,23,9.02127659574468,13.97872340425532,1.6453576864535768
CO,2023-04-16,19,19,9.02127659574468,9.97872340425532,1.904051172707889
CO,2023-04-23,16,16,9.02127659574468,6.9787234042553195,2.292682926829268
CO,2023-04-30,18,18,9.02127659574468,8.97872340425532,2.0047393364928907
CO,2023-05-07,13,13,9.02127659574468,3.9787234042553195,3.2673796791443848
CO,2023-05-14,15,15,9.02127659574468,5.9787234042553195,2.508896797153025
CO,2023-05-21,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-05-28,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-06-04,13,13,9.02127659574468,3.9787234042553195,3.2673796791443848
CO,2023-06-11,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2023-06-18,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2023-06-25,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-07-02,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-07-09,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-07-16,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-07-23,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2023-07-30,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-08-06,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-08-13,0,0,9.02127659574468,-9.02127659574468,NA
CO,2023-08-20,17,17,9.02127659574468,7.9787234042553195,2.1306666666666665
CO,2023-08-27,10,10,9.02127659574468,0.9787234042553195,10.217391304347823
CO,2023-09-03,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2023-09-10,15,15,9.02127659574468,5.9787234042553195,2.508896797153025
CO,2023-09-17,12,12,9.02127659574468,2.9787234042553195,4.0285714285714285
CO,2023-09-24,19,19,9.02127659574468,9.97872340425532,1.904051172707889
CO,2023-10-01,17,17,9.02127659574468,7.9787234042553195,2.1306666666666665
CO,2023-10-08,26,26,9.02127659574468,16.97872340425532,1.531328320802005
CO,2023-10-15,31,31,9.02127659574468,21.97872340425532,1.4104549854791868
CO,2023-10-22,29,29,9.02127659574468,19.97872340425532,1.4515441959531417
CO,2023-10-29,39,39,9.02127659574468,29.97872340425532,1.3009226401703335
CO,2023-11-05,38,38,9.02127659574468,28.97872340425532,1.3113069016152716
CO,2023-11-12,41,41,9.02127659574468,31.97872340425532,1.2821024617431802
CO,2023-11-19,36,36,9.02127659574468,26.97872340425532,1.334384858044164
CO,2023-11-26,37,37,9.02127659574468,27.97872340425532,1.3224334600760457
CO,2023-12-03,44,44,9.02127659574468,34.97872340425532,1.2579075425790753
CO,2023-12-10,27,27,9.02127659574468,17.97872340425532,1.501775147928994
CO,2023-12-17,31,31,9.02127659574468,21.97872340425532,1.4104549854791868
CO,2023-12-24,22,22,9.02127659574468,12.97872340425532,1.6950819672131148
CO,2023-12-31,32,32,9.02127659574468,22.97872340425532,1.3925925925925926
CO,2024-01-07,29,29,9.02127659574468,19.97872340425532,1.4515441959531417
CO,2024-01-14,19,19,9.02127659574468,9.97872340425532,1.904051172707889
CO,2024-01-21,22,22,9.02127659574468,12.97872340425532,1.6950819672131148
CO,2024-01-28,19,19,9.02127659574468,9.97872340425532,1.904051172707889
CO,2024-02-04,18,18,9.02127659574468,8.97872340425532,2.0047393364928907
CO,2024-02-11,18,18,9.02127659574468,8.97872340425532,2.0047393364928907
CO,2024-02-18,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-02-25,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-03-03,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-03-10,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2024-03-17,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-03-24,12,12,9.02127659574468,2.9787234042553195,4.0285714285714285
CO,2024-03-31,10,10,9.02127659574468,0.9787234042553195,10.217391304347823
CO,2024-04-07,10,10,9.02127659574468,0.9787234042553195,10.217391304347823
CO,2024-04-14,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-04-21,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-04-28,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-05-05,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-05-12,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-05-19,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-05-26,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-06-02,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-06-09,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-06-16,16,16,9.02127659574468,6.9787234042553195,2.292682926829268
CO,2024-06-23,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2024-06-30,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-07-07,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-07-14,13,13,9.02127659574468,3.9787234042553195,3.2673796791443848
CO,2024-07-21,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2024-07-28,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2024-08-04,12,12,9.02127659574468,2.9787234042553195,4.0285714285714285
CO,2024-08-11,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-08-18,14,14,9.02127659574468,4.9787234042553195,2.8119658119658117
CO,2024-08-25,25,25,9.02127659574468,15.97872340425532,1.5645805592543276
CO,2024-09-01,15,15,9.02127659574468,5.9787234042553195,2.508896797153025
CO,2024-09-08,18,18,9.02127659574468,8.97872340425532,2.0047393364928907
CO,2024-09-15,14,14,9.02127659574468,4.9787234042553195,2.8119658119658117
CO,2024-09-22,13,13,9.02127659574468,3.9787234042553195,3.2673796791443848
CO,2024-09-29,21,21,9.02127659574468,11.97872340425532,1.7531083481349912
CO,2024-10-06,20,20,9.02127659574468,10.97872340425532,1.821705426356589
CO,2024-10-13,13,13,9.02127659574468,3.9787234042553195,3.2673796791443848
CO,2024-10-20,11,11,9.02127659574468,1.9787234042553195,5.559139784946236
CO,2024-10-27,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-11-03,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-11-10,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-11-17,0,0,9.02127659574468,-9.02127659574468,NA
CO,2024-11-24,0,0,9.02127659574468,-9.02127659574468,NA
CT,2020-01-19,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-01-26,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-02-02,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-02-09,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-02-16,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-02-23,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-03-01,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-03-08,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-03-15,11,11,7.127659574468087,3.872340425531913,2.840659340659342
CT,2020-03-22,49,49,7.127659574468087,41.87234042553192,1.1702235772357723
CT,2020-03-29,215,215,7.127659574468087,207.87234042553192,1.0342886386898669
CT,2020-04-05,526,526,7.127659574468087,518.8723404255319,1.0137368269979907
CT,2020-04-12,686,686,7.127659574468087,678.8723404255319,1.0104992634845018
CT,2020-04-19,686,686,7.127659574468087,678.8723404255319,1.0104992634845018
CT,2020-04-26,577,577,7.127659574468087,569.8723404255319,1.012507467144564
CT,2020-05-03,468,468,7.127659574468087,460.8723404255319,1.0154655833064032
CT,2020-05-10,384,384,7.127659574468087,376.8723404255319,1.018912663015864
CT,2020-05-17,284,284,7.127659574468087,276.8723404255319,1.0257434872819489
CT,2020-05-24,212,212,7.127659574468087,204.87234042553192,1.0347907363173745
CT,2020-05-31,120,120,7.127659574468087,112.87234042553192,1.063147973609802
CT,2020-06-07,87,87,7.127659574468087,79.87234042553192,1.089238145977624
CT,2020-06-14,44,44,7.127659574468087,36.87234042553192,1.1933064050778996
CT,2020-06-21,44,44,7.127659574468087,36.87234042553192,1.1933064050778996
CT,2020-06-28,24,24,7.127659574468087,16.872340425531913,1.4224464060529636
CT,2020-07-05,25,25,7.127659574468087,17.872340425531913,1.398809523809524
CT,2020-07-12,15,15,7.127659574468087,7.872340425531913,1.905405405405406
CT,2020-07-19,15,15,7.127659574468087,7.872340425531913,1.905405405405406
CT,2020-07-26,10,10,7.127659574468087,2.872340425531913,3.4814814814814836
CT,2020-08-02,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-08-09,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-08-16,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-08-23,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-08-30,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-09-06,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-09-13,12,12,7.127659574468087,4.872340425531913,2.46288209606987
CT,2020-09-20,0,0,7.127659574468087,-7.127659574468087,NA
CT,2020-09-27,16,16,7.127659574468087,8.872340425531913,1.8033573141486814
CT,2020-10-04,17,17,7.127659574468087,9.872340425531913,1.72198275862069
CT,2020-10-11,31,31,7.127659574468087,23.872340425531913,1.2985739750445633
CT,2020-10-18,32,32,7.127659574468087,24.872340425531913,1.2865697177074424
CT,2020-10-25,62,62,7.127659574468087,54.87234042553192,1.129895308259015
CT,2020-11-01,68,68,7.127659574468087,60.87234042553192,1.117091925900035
CT,2020-11-08,79,79,7.127659574468087,71.87234042553192,1.0991711071640022
CT,2020-11-15,130,130,7.127659574468087,122.87234042553192,1.058008658008658
CT,2020-11-22,165,165,7.127659574468087,157.87234042553192,1.0451482479784366
CT,2020-11-29,218,218,7.127659574468087,210.87234042553192,1.0338008273635355
CT,2020-12-06,227,227,7.127659574468087,219.87234042553192,1.0324172634023612
CT,2020-12-13,253,253,7.127659574468087,245.87234042553192,1.0289892696434753
CT,2020-12-20,239,239,7.127659574468087,231.87234042553192,1.030739585244999
CT,2020-12-27,298,298,7.127659574468087,290.8723404255319,1.0245044254260844
CT,2021-01-03,242,242,7.127659574468087,234.87234042553192,1.030346951716641
CT,2021-01-10,249,249,7.127659574468087,241.87234042553192,1.0294686840253342
CT,2021-01-17,252,252,7.127659574468087,244.87234042553192,1.0291076548787905
CT,2021-01-24,185,185,7.127659574468087,177.87234042553192,1.0400717703349283
CT,2021-01-31,178,178,7.127659574468087,170.87234042553192,1.0417133607271822
CT,2021-02-07,144,144,7.127659574468087,136.87234042553192,1.052075237058915
CT,2021-02-14,91,91,7.127659574468087,83.87234042553192,1.084982242516489
CT,2021-02-21,81,81,7.127659574468087,73.87234042553192,1.0964861751152073
CT,2021-02-28,66,66,7.127659574468087,58.87234042553192,1.1210697506324538
CT,2021-03-07,64,64,7.127659574468087,56.87234042553192,1.1253273475495698
CT,2021-03-14,52,52,7.127659574468087,44.87234042553192,1.1588430535798957
CT,2021-03-21,47,47,7.127659574468087,39.87234042553192,1.178762006403415
CT,2021-03-28,49,49,7.127659574468087,41.87234042553192,1.1702235772357723
CT,2021-04-04,39,39,7.127659574468087,31.872340425531913,1.2236315086782377
CT,2021-04-11,44,44,7.127659574468087,36.87234042553192,1.1933064050778996
CT,2021-04-18,50,50,7.127659574468087,42.87234042553192,1.1662531017369726
CT,2021-04-25,48,48,7.127659574468087,40.87234042553192,1.174388339406559
CT,2021-05-02,39,39,7.127659574468087,31.872340425531913,1.2236315086782377
CT,2021-05-09,35,35,7.127659574468087,27.872340425531913,1.2557251908396947
CT,2021-05-16,18,18,7.127659574468087,10.872340425531913,1.655577299412916
CT,2021-05-23,16,16,7.127659574468087,8.872340425531913,1.8033573141486814
CT,2021-05-30,10,10,7.127659574468087,2.872340425531913,3.4814814814814836
CT,2021-06-06,10,10,7.127659574468087,2.872340425531913,3.4814814814814836
CT,2021-06-13,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-06-20,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-06-27,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-07-04,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-07-11,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-07-18,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-07-25,0,0,7.127659574468087,-7.127659574468087,NA
CT,2021-08-01,14,14,7.127659574468087,6.872340425531913,2.037151702786378
CT,2021-08-08,28,28,7.127659574468087,20.872340425531913,1.3414882772680938
CT,2021-08-15,23,23,7.127659574468087,15.872340425531913,1.4490616621983916
CT,2021-08-22,37,37,7.127659574468087,29.872340425531913,1.2386039886039886
CT,2021-08-29,45,45,7.127659574468087,37.87234042553192,1.1882022471910112
CT,2021-09-05,41,41,7.127659574468087,33.87234042553192,1.210427135678392
CT,2021-09-12,46,46,7.127659574468087,38.87234042553192,1.1833607006020799
CT,2021-09-19,46,46,7.127659574468087,38.87234042553192,1.1833607006020799
CT,2021-09-26,42,42,7.127659574468087,34.87234042553192,1.2043929225137278
CT,2021-10-03,35,35,7.127659574468087,27.872340425531913,1.2557251908396947
CT,2021-10-10,34,34,7.127659574468087,26.872340425531913,1.2652414885193983
CT,2021-10-17,42,42,7.127659574468087,34.87234042553192,1.2043929225137278
CT,2021-10-24,25,25,7.127659574468087,17.872340425531913,1.398809523809524
CT,2021-10-31,31,31,7.127659574468087,23.872340425531913,1.2985739750445633
CT,2021-11-07,38,38,7.127659574468087,30.872340425531913,1.2308752584424536
CT,2021-11-14,35,35,7.127659574468087,27.872340425531913,1.2557251908396947
CT,2021-11-21,52,52,7.127659574468087,44.87234042553192,1.1588430535798957
CT,2021-11-28,50,50,7.127659574468087,42.87234042553192,1.1662531017369726
CT,2021-12-05,83,83,7.127659574468087,75.87234042553192,1.093942793045429
CT,2021-12-12,80,80,7.127659574468087,72.87234042553192,1.0978102189781023
CT,2021-12-19,110,110,7.127659574468087,102.87234042553192,1.0692864529472594
CT,2021-12-26,123,123,7.127659574468087,115.87234042553192,1.0615130370914432
CT,2022-01-02,215,215,7.127659574468087,207.87234042553192,1.0342886386898669
CT,2022-01-09,261,261,7.127659574468087,253.87234042553192,1.0280757626550452
CT,2022-01-16,303,303,7.127659574468087,295.8723404255319,1.024090320724867
CT,2022-01-23,178,178,7.127659574468087,170.87234042553192,1.0417133607271822
CT,2022-01-30,174,174,7.127659574468087,166.87234042553192,1.042713247481831
CT,2022-02-06,117,117,7.127659574468087,109.87234042553192,1.064872192099148
CT,2022-02-13,73,73,7.127659574468087,65.87234042553192,1.108204134366925
CT,2022-02-20,53,53,7.127659574468087,45.87234042553192,1.1553803339517625
CT,2022-02-27,34,34,7.127659574468087,26.872340425531913,1.2652414885193983
CT,2022-03-06,20,20,7.127659574468087,12.872340425531913,1.553719008264463
CT,2022-03-13,12,12,7.127659574468087,4.872340425531913,2.46288209606987
